unique_key,complaint_text,agency,agency_name,borough,created_date,status,open_data_channel_type
67572958,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:45:27.000,Closed,PHONE
67569769,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:45:22.000,Closed,ONLINE
67576622,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:44:55.000,Closed,ONLINE
67571240,problem: non-emergency police matter. details: trespassing. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:44:37.000,Closed,ONLINE
67569889,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:44:20.000,Closed,ONLINE
67579872,problem: noise - street/sidewalk. details: loud talking. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:44:14.000,Closed,MOBILE
67576948,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:44:02.000,Closed,ONLINE
67571032,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:44:02.000,Closed,ONLINE
67576825,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:43:03.000,Closed,MOBILE
67571607,problem: heat/hot water. details: entire building. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:42:39.000,Closed,MOBILE
67575803,problem: heat/hot water. details: entire building. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:42:36.000,Closed,ONLINE
67571522,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:42:33.000,Closed,ONLINE
67575807,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:42:28.000,Closed,ONLINE
67575218,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:41:58.000,Closed,ONLINE
67575612,problem: noise - street/sidewalk. details: loud music/party. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:41:57.000,Closed,MOBILE
67579240,problem: dirty condition. details: trash. location type: yard. borough: queens,DSNY,Department of Sanitation,queens,2026-01-22T19:41:55.000,Closed,PHONE
67569505,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:41:54.000,Closed,MOBILE
67571046,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-22T19:41:53.000,Closed,ONLINE
67572375,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:41:38.000,Closed,MOBILE
67580645,problem: litter basket request. details: replacement basket. location type: street. borough: manhattan,DSNY,Department of Sanitation,manhattan,2026-01-22T19:41:05.000,Closed,ONLINE
67578452,problem: noise - residential. details: loud talking. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:40:59.000,Closed,ONLINE
67577010,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:40:58.000,Closed,ONLINE
67573928,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:40:44.000,Closed,MOBILE
67579413,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:40:39.000,Closed,ONLINE
67575246,problem: illegal parking. details: double parked blocking traffic. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:40:31.000,Closed,MOBILE
67577014,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:40:24.000,Closed,ONLINE
67575224,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:40:18.000,Closed,MOBILE
67572858,problem: electric. details: power outage. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:39:25.000,Closed,PHONE
67570297,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:39:24.000,Closed,MOBILE
67571070,problem: illegal parking. details: double parked blocking traffic. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:38:38.000,Closed,MOBILE
67577057,problem: noise - street/sidewalk. details: loud talking. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:38:32.000,Closed,ONLINE
67577799,problem: dirty condition. details: trash. location type: sidewalk. borough: queens,DSNY,Department of Sanitation,queens,2026-01-22T19:38:26.000,Closed,PHONE
67576552,problem: water system. details: dirty water (we). borough: bronx,DEP,Department of Environmental Protection,bronx,2026-01-22T19:38:00.000,Closed,PHONE
67576509,problem: water system. details: excessive water in basement (wefb). borough: queens,DEP,Department of Environmental Protection,queens,2026-01-22T19:38:00.000,Closed,PHONE
67578263,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:37:48.000,Closed,PHONE
67575393,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:37:35.000,Closed,ONLINE
67575692,problem: heat/hot water. details: apartment only. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:37:20.000,Closed,ONLINE
67571081,problem: illegal parking. details: double parked blocking traffic. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:37:16.000,Closed,MOBILE
67577430,problem: unsanitary condition. details: pests. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:37:09.000,Closed,PHONE
67570252,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:37:09.000,Closed,PHONE
67583376,problem: derelict vehicles. details: derelict vehicles. location type: street. borough: manhattan,DSNY,Department of Sanitation,manhattan,2026-01-22T19:37:00.000,Closed,PHONE
67576656,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:36:53.000,Closed,ONLINE
67570254,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:36:48.000,Closed,ONLINE
67579463,problem: illegal parking. details: commercial overnight parking. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:36:24.000,Closed,MOBILE
67570171,problem: heat/hot water. details: entire building. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:36:23.000,Closed,ONLINE
67570172,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:36:21.000,Closed,ONLINE
67570818,problem: dead animal. details: cat. location type: sidewalk. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-22T19:36:18.000,Closed,ONLINE
67574818,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:35:50.000,Closed,MOBILE
67569765,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-22T19:35:41.000,Closed,MOBILE
67575376,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:35:36.000,Closed,ONLINE
67571356,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:35:27.000,Closed,ONLINE
67570529,problem: abandoned vehicle. details: with license plate. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:35:11.000,Closed,ONLINE
67569428,problem: water conservation. details: water meter broken/leaking - private residence (cmr). borough: brooklyn,DEP,Department of Environmental Protection,brooklyn,2026-01-22T19:35:00.000,Closed,PHONE
67571211,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:34:59.000,Closed,ONLINE
67576343,problem: encampment. location type: street/sidewalk. borough: queens,DHS,Department of Homeless Services,queens,2026-01-22T19:34:54.000,Closed,ONLINE
67573521,problem: encampment. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:34:54.000,Closed,ONLINE
67575184,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:34:49.000,Closed,ONLINE
67573102,problem: heat/hot water. details: entire building. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:33:38.000,Closed,ONLINE
67578644,problem: heat/hot water. details: entire building. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:33:37.000,Closed,ONLINE
67580633,problem: illegal parking. details: paper license plates. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:33:36.000,Closed,PHONE
67575466,problem: noise - commercial. details: loud music/party. location type: store/commercial. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:33:32.000,Closed,MOBILE
67569913,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:33:21.000,Closed,ONLINE
67580052,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:33:17.000,Closed,ONLINE
67578525,problem: general. details: bell/buzzer/intercom. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:32:58.000,Closed,ONLINE
67577141,problem: heat/hot water. details: apartment only. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:32:58.000,Closed,ONLINE
67580241,problem: safety. details: sprinkler. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:32:52.000,Closed,ONLINE
67575875,problem: heat/hot water. details: entire building. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:32:52.000,Closed,ONLINE
67573520,problem: encampment. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:32:24.000,Closed,ONLINE
67578339,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:32:13.000,Closed,ONLINE
67569849,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:32:10.000,Closed,ONLINE
67578126,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:32:00.000,Closed,ONLINE
67576559,problem: water system. details: hydrant running (wc3). borough: manhattan,DEP,Department of Environmental Protection,manhattan,2026-01-22T19:32:00.000,Closed,MOBILE
67576117,problem: water system. details: no water (wnw). borough: manhattan,DEP,Department of Environmental Protection,manhattan,2026-01-22T19:32:00.000,Closed,PHONE
67569435,problem: water system. details: hydrant leaking (wc1). borough: queens,DEP,Department of Environmental Protection,queens,2026-01-22T19:32:00.000,Closed,PHONE
67576437,problem: dirty condition. details: trash. location type: yard. borough: queens,DSNY,Department of Sanitation,queens,2026-01-22T19:31:55.000,Closed,PHONE
67569756,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:31:19.000,Closed,ONLINE
67589039,problem: derelict vehicles. details: derelict vehicles. location type: street. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-22T19:31:00.000,Closed,PHONE
67579432,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-22T19:30:46.000,Closed,ONLINE
67571632,problem: heat/hot water. details: entire building. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:30:27.000,Closed,ONLINE
67578592,problem: heat/hot water. details: apartment only. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:30:25.000,Closed,ONLINE
67574355,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:30:17.000,Closed,PHONE
67578611,problem: heat/hot water. details: apartment only. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:29:59.000,Closed,ONLINE
67575714,problem: heat/hot water. details: apartment only. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:29:50.000,Closed,ONLINE
67575065,problem: dumpster complaint. details: overflowing dumpster. location type: sidewalk. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-22T19:29:44.000,Closed,ONLINE
67570571,problem: abandoned vehicle. details: with license plate. location type: highway. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:29:30.000,Closed,ONLINE
67570772,problem: illegal parking. details: blocked crosswalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:29:03.000,Closed,MOBILE
67569405,problem: lead. details: lead kit request (residential) (l10). borough: brooklyn,DEP,Department of Environmental Protection,brooklyn,2026-01-22T19:29:00.000,Closed,ONLINE
67579752,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:28:53.000,Closed,MOBILE
67578198,problem: building/use. details: illegal conversion of residential building/space. borough: queens,DOB,Department of Buildings,queens,2026-01-22T19:28:52.000,Closed,UNKNOWN
67576826,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:28:32.000,Closed,MOBILE
67576689,problem: illegal parking. details: commercial overnight parking. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:28:19.000,Closed,MOBILE
67569872,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:28:14.000,Closed,ONLINE
67574827,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:27:38.000,Closed,MOBILE
67578743,problem: heat/hot water. details: entire building. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:27:16.000,Closed,ONLINE
67578427,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:27:12.000,Closed,ONLINE
67573026,problem: heat/hot water. details: entire building. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:27:10.000,Closed,MOBILE
67579863,problem: noise - street/sidewalk. details: loud music/party. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:27:05.000,Closed,MOBILE
67580401,problem: abandoned vehicle. details: with license plate. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:27:03.000,Closed,ONLINE
67576944,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:26:59.000,Closed,ONLINE
67575171,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:26:46.000,Closed,MOBILE
67579765,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:26:39.000,Closed,ONLINE
67579974,problem: heat/hot water. details: apartment only. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:26:37.000,Closed,ONLINE
67578233,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:26:36.000,Closed,ONLINE
67571532,problem: heat/hot water. details: apartment only. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:26:31.000,Closed,MOBILE
67570101,problem: heat/hot water. details: apartment only. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:26:28.000,Closed,ONLINE
67570141,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:26:27.000,Closed,MOBILE
67576407,problem: illegal parking. details: blocked crosswalk. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:26:15.000,Closed,MOBILE
67569542,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:26:13.000,Closed,ONLINE
67569430,problem: water system. details: dirty water (we). borough: bronx,DEP,Department of Environmental Protection,bronx,2026-01-22T19:26:00.000,Closed,ONLINE
67576915,problem: noise - residential. details: banging/pounding. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:25:45.000,Closed,ONLINE
67578061,problem: illegal parking. details: blocked sidewalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:25:41.000,Closed,MOBILE
67579209,problem: illegal parking. details: blocked crosswalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:25:40.000,Closed,MOBILE
67579583,problem: building/use. details: illegal conversion of residential building/space. borough: queens,DOB,Department of Buildings,queens,2026-01-22T19:25:36.000,Closed,UNKNOWN
67577557,problem: abandoned vehicle. details: with license plate. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:25:18.000,Closed,ONLINE
67572795,problem: noise - residential. details: loud talking. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:25:18.000,Closed,MOBILE
67580610,problem: dirty condition. details: trash. location type: sidewalk. borough: brooklyn,DSNY,Department of Sanitation,brooklyn,2026-01-22T19:25:12.000,Closed,ONLINE
67578045,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:25:01.000,Closed,MOBILE
67573997,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:24:55.000,Closed,ONLINE
67570142,problem: heat/hot water. details: apartment only. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:24:41.000,Closed,ONLINE
67580541,problem: illegal parking. details: parking permit improper use. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:24:34.000,Closed,ONLINE
67577578,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:24:17.000,Closed,ONLINE
67575548,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-22T19:24:13.000,Closed,ONLINE
67576706,problem: illegal parking. details: double parked blocking traffic. location type: street/sidewalk. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:23:52.000,Closed,MOBILE
67576832,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:23:42.000,Closed,MOBILE
67571569,problem: heat/hot water. details: apartment only. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:23:26.000,Closed,ONLINE
67577315,problem: heat/hot water. details: entire building. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:23:19.000,Closed,ONLINE
67572602,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:23:16.000,Closed,PHONE
67573681,problem: residential disposal complaint. details: bin not used. location type: sidewalk. borough: queens,DSNY,Department of Sanitation,queens,2026-01-22T19:23:14.000,Closed,PHONE
67575314,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:23:04.000,Closed,MOBILE
67573744,problem: water system. details: hydrant running full (wa4). borough: bronx,DEP,Department of Environmental Protection,bronx,2026-01-22T19:23:00.000,Closed,PHONE
67571264,problem: traffic signal condition. details: controller. borough: brooklyn,DOT,Department of Transportation,brooklyn,2026-01-22T19:23:00.000,Closed,UNKNOWN
67576562,problem: water system. details: hydrant running full (wa4). borough: manhattan,DEP,Department of Environmental Protection,manhattan,2026-01-22T19:23:00.000,Closed,PHONE
67573324,problem: abandoned vehicle. details: with license plate. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:22:52.000,Closed,MOBILE
67570372,problem: plumbing. details: water supply. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:22:34.000,Closed,PHONE
67577206,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:22:31.000,Closed,MOBILE
67578057,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:22:24.000,Closed,MOBILE
67578222,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-22T19:22:21.000,Closed,PHONE
67574004,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:22:07.000,Closed,ONLINE
67574518,problem: heat/hot water. details: entire building. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:21:12.000,Closed,ONLINE
67579628,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:21:09.000,Closed,ONLINE
67575549,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:21:06.000,Closed,ONLINE
67574257,problem: non-emergency police matter. details: other (complaint details). location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:20:49.000,Closed,ONLINE
67578398,problem: noise - residential. details: loud music/party. location type: residential building/house. borough: staten island,NYPD,New York City Police Department,staten island,2026-01-22T19:20:27.000,Closed,ONLINE
67570510,problem: abandoned vehicle. details: with license plate. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:20:22.000,Closed,ONLINE
67574014,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:19:56.000,Closed,PHONE
67577258,problem: heat/hot water. details: entire building. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:19:53.000,Closed,ONLINE
67579637,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:19:51.000,Closed,MOBILE
67571181,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: bronx,NYPD,New York City Police Department,bronx,2026-01-22T19:19:37.000,Closed,MOBILE
67571693,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:19:27.000,Closed,ONLINE
67578613,problem: heat/hot water. details: apartment only. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:19:26.000,Closed,ONLINE
67576623,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:19:22.000,Closed,MOBILE
67572606,problem: blocked driveway. details: partial access. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:19:19.000,Closed,ONLINE
67575179,problem: illegal parking. details: blocked hydrant. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:19:17.000,Closed,ONLINE
67570691,problem: encampment. location type: store/commercial. borough: manhattan,NYPD,New York City Police Department,manhattan,2026-01-22T19:19:10.000,Closed,MOBILE
67570567,problem: animal-abuse. details: no shelter. location type: commercial. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:17:54.000,Closed,PHONE
67572167,problem: illegal parking. details: blocked crosswalk. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:17:47.000,Closed,PHONE
67573898,problem: illegal parking. details: posted parking sign violation. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:17:17.000,Closed,ONLINE
67580517,"problem: street condition. details: rough, pitted or cracked roads. location type: street. borough: brooklyn",DOT,Department of Transportation,brooklyn,2026-01-22T19:17:15.000,Closed,ONLINE
67578249,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:16:55.000,Closed,MOBILE
67570266,problem: heat/hot water. details: entire building. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:16:33.000,Closed,MOBILE
67580032,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:16:32.000,Closed,ONLINE
67569766,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:16:23.000,Closed,MOBILE
67570190,problem: heat/hot water. details: entire building. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:16:20.000,Closed,ONLINE
67579856,problem: noise - residential. details: loud talking. location type: residential building/house. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:16:02.000,Closed,ONLINE
67580135,problem: heat/hot water. details: entire building. location type: residential building. borough: manhattan,HPD,Department of Housing Preservation and Development,manhattan,2026-01-22T19:15:58.000,Closed,ONLINE
67578554,problem: heat/hot water. details: apartment only. location type: residential building. borough: brooklyn,HPD,Department of Housing Preservation and Development,brooklyn,2026-01-22T19:15:57.000,Closed,ONLINE
67574400,problem: heat/hot water. details: apartment only. location type: residential building. borough: bronx,HPD,Department of Housing Preservation and Development,bronx,2026-01-22T19:15:48.000,Closed,ONLINE
67577261,problem: heat/hot water. details: entire building. location type: residential building. borough: queens,HPD,Department of Housing Preservation and Development,queens,2026-01-22T19:15:47.000,Closed,ONLINE
67569750,problem: blocked driveway. details: no access. location type: street/sidewalk. borough: brooklyn,NYPD,New York City Police Department,brooklyn,2026-01-22T19:15:37.000,Closed,ONLINE
67569964,problem: noise - residential. details: loud talking. location type: residential building/house. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:15:24.000,Closed,ONLINE
67573869,problem: illegal parking. details: commercial overnight parking. location type: street/sidewalk. borough: queens,NYPD,New York City Police Department,queens,2026-01-22T19:14:45.000,Closed,ONLINE
